,Date,MissionStatus
4328,2020,Success
4329,2020,Success
4330,2020,Success
4331,2020,Success
4332,2020,Success
4333,2020,Failure
4334,2020,Failure
4335,2020,Success
4336,2020,Success
4337,2020,Success
4338,2020,Success
4339,2020,Success
4340,2020,Success
4341,2020,Success
4342,2020,Success
4343,2020,Success
4344,2020,Success
4345,2020,Success
4346,2020,Success
4347,2020,Success
4348,2020,Success
4349,2020,Success
4350,2020,Success
4351,2020,Success
4352,2020,Success
4353,2020,Success
4354,2020,Success
4355,2020,Success
4356,2020,Failure
4357,2020,Success
4358,2020,Success
4359,2020,Success
4360,2020,Success
4361,2020,Success
4362,2020,Success
4363,2020,Success
4364,2020,Success
4365,2020,Success
4366,2020,Success
4367,2020,Partial Failure
4368,2020,Success
4369,2020,Partial Failure
4370,2020,Success
4371,2020,Success
4372,2020,Success
4373,2020,Failure
4374,2020,Success
4375,2020,Success
4376,2020,Success
4377,2020,Success
4378,2020,Success
4379,2020,Success
4380,2021,Success
4381,2021,Success
4382,2021,Success
4383,2021,Success
4384,2021,Success
4385,2021,Success
4386,2021,Success
4387,2021,Success
4388,2021,Failure
4389,2021,Success
4390,2021,Partial Failure
4391,2021,Success
4392,2021,Success
4393,2021,Success
4394,2021,Success
4395,2021,Success
4396,2021,Success
4397,2021,Success
4398,2021,Success
4399,2021,Success
4400,2021,Partial Failure
4401,2021,Success
4402,2021,Success
4403,2021,Success
4404,2021,Success
4405,2021,Success
4406,2021,Success
4407,2021,Success
4408,2021,Success
4409,2021,Success
4410,2021,Failure
4411,2021,Success
4412,2021,Success
4413,2021,Success
4414,2021,Success
4415,2021,Success
4416,2021,Success
4417,2021,Success
4418,2021,Success
4419,2021,Success
4420,2021,Success
4421,2021,Success
4422,2021,Success
4423,2021,Success
4424,2021,Success
4425,2021,Success
4426,2021,Success
4427,2021,Success
4428,2021,Failure
4429,2021,Success
4430,2021,Success
4431,2021,Success
4432,2021,Success
4433,2021,Success
4434,2021,Success
4435,2021,Success
4436,2021,Success
4437,2021,Success
4438,2021,Success
4439,2021,Success
4440,2021,Success
4441,2021,Success
4442,2021,Success
4443,2021,Success
4444,2021,Success
4445,2021,Success
4446,2021,Success
4447,2021,Success
4448,2021,Success
4449,2021,Success
4450,2021,Success
4451,2021,Success
4452,2021,Success
4453,2021,Success
4454,2021,Success
4455,2021,Success
4456,2021,Success
4457,2021,Success
4458,2021,Success
4459,2021,Success
4460,2021,Success
4461,2021,Failure
4462,2021,Success
4463,2021,Success
4464,2021,Success
4465,2021,Failure
4466,2021,Success
4467,2021,Success
4468,2021,Success
4469,2021,Success
4470,2021,Success
4471,2021,Success
4472,2021,Failure
4473,2021,Success
4474,2021,Failure
4475,2021,Success
4476,2021,Success
4477,2021,Success
4478,2021,Success
4479,2021,Success
4480,2021,Success
4481,2021,Success
4482,2021,Success
4483,2021,Success
4484,2021,Success
4485,2021,Success
4486,2021,Success
4487,2021,Success
4488,2021,Success
4489,2021,Success
4490,2021,Success
4491,2021,Failure
4492,2021,Success
4493,2021,Success
4494,2021,Success
4495,2021,Success
4496,2021,Success
4497,2021,Success
4498,2021,Success
4499,2021,Success
4500,2021,Success
4501,2021,Success
4502,2021,Success
4503,2021,Success
4504,2021,Success
4505,2021,Success
4506,2021,Success
4507,2021,Success
4508,2021,Success
4509,2021,Success
4510,2021,Success
4511,2021,Success
4512,2021,Success
4513,2021,Success
4514,2021,Success
4515,2021,Success
4516,2021,Success
4517,2021,Success
4518,2021,Success
4519,2021,Success
4520,2021,Success
4521,2021,Success
4522,2021,Partial Failure
4523,2021,Success
4524,2021,Failure
4525,2021,Success
4526,2021,Success
4527,2021,Success
4528,2021,Success
4529,2021,Success
4530,2021,Success
4531,2021,Success
4532,2021,Success
4533,2021,Failure
4534,2021,Success
4535,2021,Success
4536,2021,Failure
4537,2022,Success
4538,2022,Success
4539,2022,Success
4540,2022,Success
4541,2022,Success
4542,2022,Success
4543,2022,Success
4544,2022,Success
4545,2022,Success
4546,2022,Success
4547,2022,Success
4548,2022,Success
4549,2022,Failure
4550,2022,Success
4551,2022,Success
4552,2022,Success
4553,2022,Success
4554,2022,Success
4555,2022,Success
4556,2022,Success
4557,2022,Success
4558,2022,Success
4559,2022,Success
4560,2022,Success
4561,2022,Success
4562,2022,Success
4563,2022,Success
4564,2022,Success
4565,2022,Success
4566,2022,Success
4567,2022,Success
4568,2022,Success
4569,2022,Success
4570,2022,Success
4571,2022,Success
4572,2022,Success
4573,2022,Success
4574,2022,Success
4575,2022,Success
4576,2022,Success
4577,2022,Success
4578,2022,Success
4579,2022,Success
4580,2022,Success
4581,2022,Success
4582,2022,Success
4583,2022,Success
4584,2022,Success
4585,2022,Success
4586,2022,Success
4587,2022,Success
4588,2022,Success
4589,2022,Failure
4590,2022,Success
4591,2022,Success
4592,2022,Success
4593,2022,Success
4594,2022,Success
4595,2022,Success
4596,2022,Success
4597,2022,Success
4598,2022,Success
4599,2022,Success
4600,2022,Success
4601,2022,Success
4602,2022,Success
4603,2022,Success
4604,2022,Success
4605,2022,Success
4606,2022,Success
4607,2022,Success
4608,2022,Success
4609,2022,Success
4610,2022,Success
4611,2022,Success
4612,2022,Success
4613,2022,Success
4614,2022,Success
4615,2022,Success
4616,2022,Success
4617,2022,Success
4618,2022,Success
4619,2022,Failure
4620,2022,Success
4621,2022,Success
4622,2022,Success
4623,2022,Success
4624,2022,Success
4625,2022,Success
4626,2022,Success
4627,2022,Success
4628,2022,Success
4629,2022,Success
